2.787400000000000091e+02,0.000000000000000000e+00,1.000000000000000000e+00,6.354323000480792683e-01,7.721565851921537993e-01,1.008000000000000000e+03,4.500000000000000111e-01
2.786999999999999886e+02,2.590000000000000080e-01,9.659999999999999698e-01,9.997685019146819174e-01,2.151610046622598471e-02,1.009000000000000000e+03,4.500000000000000111e-01
2.788199999999999932e+02,5.000000000000000000e-01,8.659999999999999920e-01,6.680638651403452144e-01,-7.441039390392598651e-01,1.011000000000000000e+03,4.500000000000000111e-01
2.787099999999999795e+02,7.069999999999999618e-01,7.069999999999999618e-01,-1.287481742934274420e-01,-9.916773203094387812e-01,1.012000000000000000e+03,4.500000000000000111e-01
2.786299999999999955e+02,8.659999999999999920e-01,5.000000000000000000e-01,-8.359254786499812351e-01,-5.488429594554345980e-01,1.013000000000000000e+03,4.500000000000000111e-01
2.786899999999999977e+02,9.659999999999999698e-01,2.590000000000000080e-01,-9.611297847946379536e-01,2.760969698866919120e-01,1.013000000000000000e+03,4.500000000000000111e-01
2.780600000000000023e+02,1.000000000000000000e+00,0.000000000000000000e+00,-4.171936040259492939e-01,9.088176366905735826e-01,1.014000000000000000e+03,8.900000000000000133e-01
2.779200000000000159e+02,9.659999999999999698e-01,-2.590000000000000080e-01,4.171935994354638022e-01,9.088176387978403881e-01,1.014000000000000000e+03,4.500000000000000111e-01
2.781600000000000250e+02,8.659999999999999920e-01,-5.000000000000000000e-01,9.611297834000577245e-01,2.760969747414088182e-01,1.015000000000000000e+03,8.900000000000000133e-01
2.783000000000000114e+02,7.069999999999999618e-01,-7.069999999999999618e-01,8.359254814222156771e-01,-5.488429552331312022e-01,1.016000000000000000e+03,8.900000000000000133e-01
2.784100000000000250e+02,5.000000000000000000e-01,-8.659999999999999920e-01,1.287481793024415622e-01,-9.916773196591249784e-01,1.016000000000000000e+03,4.500000000000000111e-01
2.783700000000000045e+02,2.590000000000000080e-01,-9.659999999999999698e-01,-6.680638613818372651e-01,-7.441039424136854930e-01,1.017000000000000000e+03,4.500000000000000111e-01
2.781600000000000250e+02,-0.000000000000000000e+00,-1.000000000000000000e+00,-9.997685020233608721e-01,2.151609541634290010e-02,1.018000000000000000e+03,4.500000000000000111e-01
2.773799999999999955e+02,-2.590000000000000080e-01,-9.659999999999999698e-01,-6.354323039482826507e-01,7.721565819825518817e-01,1.019000000000000000e+03,4.500000000000000111e-01
2.765799999999999841e+02,-5.000000000000000000e-01,-8.659999999999999920e-01,1.712931420383201619e-01,9.852201071286760259e-01,1.020000000000000000e+03,8.900000000000000133e-01
2.753399999999999750e+02,-7.069999999999999618e-01,-7.069999999999999618e-01,8.587639561671722710e-01,5.123714156626099081e-01,1.021000000000000000e+03,1.790000000000000036e+00
2.741700000000000159e+02,-8.659999999999999920e-01,-5.000000000000000000e-01,9.483615807513127161e-01,-3.171912863791679915e-01,1.021000000000000000e+03,4.500000000000000111e-01
2.733600000000000136e+02,-9.659999999999999698e-01,-2.590000000000000080e-01,3.777079691580295662e-01,-9.259247755808875935e-01,1.021000000000000000e+03,8.900000000000000133e-01
2.731200000000000045e+02,-1.000000000000000000e+00,0.000000000000000000e+00,-4.559066912965349383e-01,-8.900275775677100043e-01,1.020000000000000000e+03,2.680000000000000160e+00
2.732200000000000273e+02,-9.659999999999999698e-01,2.590000000000000080e-01,-9.721181955913533734e-01,-2.344913938723792446e-01,1.020000000000000000e+03,4.500000000000000111e-01
2.732200000000000273e+02,-8.659999999999999920e-01,5.000000000000000000e-01,-8.115390605500203414e-01,5.842981714857495845e-01,1.020000000000000000e+03,4.500000000000000111e-01
2.734900000000000091e+02,-7.069999999999999618e-01,7.069999999999999618e-01,-8.596480330080863430e-02,9.962981745408616696e-01,1.020000000000000000e+03,4.500000000000000111e-01
2.738000000000000114e+02,-5.000000000000000000e-01,8.659999999999999920e-01,6.994583250540254982e-01,7.146733879980540216e-01,1.021000000000000000e+03,2.240000000000000213e+00
2.739800000000000182e+02,-2.590000000000000080e-01,9.659999999999999698e-01,9.979171609305449442e-01,-6.450844844143133194e-02,1.021000000000000000e+03,4.500000000000000111e-01
2.739499999999999886e+02,0.000000000000000000e+00,1.000000000000000000e+00,6.016240655814130145e-01,-7.987793711115052098e-01,1.022000000000000000e+03,4.500000000000000111e-01
2.741100000000000136e+02,2.590000000000000080e-01,9.659999999999999698e-01,-2.135209143017117173e-01,-9.769384930259228383e-01,1.023000000000000000e+03,4.500000000000000111e-01
2.745500000000000114e+02,5.000000000000000000e-01,8.659999999999999920e-01,-8.800122024987766522e-01,-4.749510747995546733e-01,1.023000000000000000e+03,4.500000000000000111e-01
2.748100000000000023e+02,7.069999999999999618e-01,7.069999999999999618e-01,-9.338372292950550824e-01,3.576982376005433673e-01,1.024000000000000000e+03,4.500000000000000111e-01
2.752200000000000273e+02,8.659999999999999920e-01,5.000000000000000000e-01,-3.375229026628423501e-01,9.413173164125099301e-01,1.024000000000000000e+03,4.500000000000000111e-01
2.752300000000000182e+02,9.659999999999999698e-01,2.590000000000000080e-01,4.937755488774439594e-01,8.695893900748667971e-01,1.024000000000000000e+03,4.500000000000000111e-01
2.753000000000000114e+02,1.000000000000000000e+00,0.000000000000000000e+00,9.813064696143876109e-01,1.924515853219896655e-01,1.024000000000000000e+03,4.500000000000000111e-01
2.752300000000000182e+02,9.659999999999999698e-01,-2.590000000000000080e-01,7.856498560870457393e-01,-6.186714019820249710e-01,1.024000000000000000e+03,3.580000000000000071e+00
2.750199999999999818e+02,8.659999999999999920e-01,-5.000000000000000000e-01,4.302223657118440375e-02,-9.990741149486424000e-01,1.025000000000000000e+03,3.580000000000000071e+00
2.756899999999999977e+02,7.069999999999999618e-01,-7.069999999999999618e-01,-7.295575528658316822e-01,-6.839194229267211433e-01,1.025000000000000000e+03,4.500000000000000111e-01
2.760299999999999727e+02,5.000000000000000000e-01,-8.659999999999999920e-01,-9.942179072939388851e-01,1.073813429607803488e-01,1.025000000000000000e+03,4.500000000000000111e-01
2.760400000000000205e+02,2.590000000000000080e-01,-9.659999999999999698e-01,-5.667017578893271956e-01,8.239230046582911582e-01,1.026000000000000000e+03,4.500000000000000111e-01
2.753100000000000023e+02,-0.000000000000000000e+00,-1.000000000000000000e+00,2.553532913649318448e-01,9.668478145960180958e-01,1.026000000000000000e+03,4.500000000000000111e-01
2.747500000000000000e+02,-2.590000000000000080e-01,-9.659999999999999698e-01,8.996308687375825786e-01,4.366512338405360572e-01,1.028000000000000000e+03,4.500000000000000111e-01
2.736299999999999955e+02,-5.000000000000000000e-01,-8.659999999999999920e-01,9.175836276634166122e-01,-3.975428105802499834e-01,1.028000000000000000e+03,8.900000000000000133e-01
2.720099999999999909e+02,-7.069999999999999618e-01,-7.069999999999999618e-01,2.967128214218583970e-01,-9.549667541877467913e-01,1.029000000000000000e+03,1.790000000000000036e+00
2.711399999999999864e+02,-8.659999999999999920e-01,-5.000000000000000000e-01,-5.307300446109027847e-01,-8.475409251164861546e-01,1.029000000000000000e+03,4.500000000000000111e-01
2.703500000000000227e+02,-9.659999999999999698e-01,-2.590000000000000080e-01,-9.886775898715112199e-01,-1.500554007220660513e-01,1.028000000000000000e+03,4.500000000000000111e-01
2.703799999999999955e+02,-1.000000000000000000e+00,0.000000000000000000e+00,-7.583058113109106824e-01,6.518989925840517063e-01,1.027000000000000000e+03,8.900000000000000133e-01
2.702300000000000182e+02,-9.659999999999999698e-01,2.590000000000000080e-01,-2.559600916896988781e-09,1.000000000000000000e+00,1.027000000000000000e+03,8.900000000000000133e-01
2.704499999999999886e+02,-8.659999999999999920e-01,5.000000000000000000e-01,7.583058055451952217e-01,6.518989992908814646e-01,1.026000000000000000e+03,8.900000000000000133e-01
2.706899999999999977e+02,-7.069999999999999618e-01,7.069999999999999618e-01,9.886775906396750857e-01,-1.500553956608259298e-01,1.026000000000000000e+03,8.900000000000000133e-01
2.707300000000000182e+02,-5.000000000000000000e-01,8.659999999999999920e-01,5.307300521069718835e-01,-8.475409204224483295e-01,1.026000000000000000e+03,8.900000000000000133e-01
2.713199999999999932e+02,-2.590000000000000080e-01,9.659999999999999698e-01,-2.967128165331908152e-01,-9.549667557066795487e-01,1.025000000000000000e+03,1.340000000000000080e+00
